cardName_3009,Peep at Future
cardDesc_3009,Draw 1 card.Current prayer card speed up by 1 turn.
cardName_3035,Ice Potion
cardDesc_3035,Deal 3 water damage.The enemy suffers <color=#e6c14f>Chilled</color> ĄÁ1. 
cardDescEx_3035,Deal {0} water damage.The enemy suffers <color=#e6c14f>Chilled</color> ĄÁ{1}. 
cardName_3036,Ice Potion
cardDesc_3036,Deal 2 water damage.The enemy suffers <color=#e6c14f>Chilled</color> ĄÁ2. 
cardLevelUpDesc_3036,Deal 3 water damage.The enemy suffers <color=#e6c14f>Chilled</color> ĄÁ<color=#8adf6a>2</color>. 
cardDescEx_3036,Deal {0} water damage.The enemy suffers <color=#e6c14f>Chilled</color> ĄÁ{1}. 
cardName_3037,Ice Potion
cardDesc_3037,Deal 3 water damage.The enemy suffers <color=#e6c14f>Chilled</color> ĄÁ3. 
cardLevelUpDesc_3037,Deal 3 water damage.The enemy suffers <color=#e6c14f>Chilled</color> ĄÁ<color=#8adf6a>3</color>. 
cardDescEx_3037,Deal {0} water damage.The enemy suffers <color=#e6c14f>Chilled</color> ĄÁ{1}. 
cardName_3038,Fire Potion
cardDesc_3038,Deal 3 fire damage.The enemy suffers <color=#e6c14f>Burn</color> ĄÁ1. 
cardDescEx_3038,Deal {0} fire damage.The enemy suffers <color=#e6c14f>Burn</color> ĄÁ{1}. 
cardName_3039,Fire Potion
cardDesc_3039,Deal 3 fire damage.The enemy suffers <color=#e6c14f>Burn</color> ĄÁ2. 
cardLevelUpDesc_3039,Deal 3 fire damage.The enemy suffers <color=#e6c14f>Burn</color> ĄÁ<color=#8adf6a>2</color>. 
cardDescEx_3039,Deal {0} fire damage.The enemy suffers <color=#e6c14f>Burn</color> ĄÁ{1}. 
cardName_3040,Fire Potion
cardDesc_3040,Deal 3 fire damage.The enemy suffers <color=#e6c14f>Burn</color> ĄÁ3. 
cardLevelUpDesc_3040,Deal 3 fire damage.The enemy suffers <color=#e6c14f>Burn</color> ĄÁ<color=#8adf6a>3</color>. 
cardDescEx_3040,Deal {0} fire damage.The enemy suffers <color=#e6c14f>Burn</color> ĄÁ{1}. 
cardName_3042,Concentrate
cardDesc_3042,<color=#e6c14f>Exiled</color>.Double the effect of each <color=#e6c14f>potion</color> in your hand or your deck.
cardName_3161,Mental Collapse
cardDesc_3161,Deal 1 piercing damage for each 2 cards in your deck.
cardDescEx_3161,Deal {0} piercing damage.
cardName_3163,Drained
cardDesc_3163,<color=#e6c14f>Exiled</color>.Draw a card.The enemy gain 1 mana.
cardName_3164,Shadow Drain
cardDesc_3164,Absorb 5 maximun health.Add two <color=#e6c14f>Drained</color> to the enemy's deck.
cardName_3165,Dilution
cardDesc_3165,"<color=#e6c14f>Exiled</color>.Copy one <color=#e6c14f>potion</color> in your hand,gain 4 mana."
cardName_3184,Witch's Crucible
cardDesc_3184,When you <color=#e6c14f>exile</color> a card.Deal 2 piercing damage.
cardName_3186,Whirling
cardDesc_3186,"<color=#e6c14f>Exiled</color>.Draw 1,2,3 mana-cost card."
cardName_3192,Stone Lash
cardDesc_3192,Deal 10 damage.
cardName_3193,Stone Lash
cardDesc_3193,Deal 15 damage.
cardName_3194,Stone Lash
cardDesc_3194,Deal 20 damage.
cardName_3196,Philosopher's Stone
cardDesc_3196,<color=#e6c14f>Exiled</color>.Gain a temporarily copy of the next card you play.
cardName_3200,Teleportation
cardDesc_3200,<color=#e6c14f>Exiled</color>.Counter the next card your enemy plays.Draw a card on your next turn.
cardName_3201,Sticky Potion
cardDesc_3201,Deal 3 damage.The enemy suffers <color=#e6c14f>Stuck</color> ĄÁ1
cardDescEx_3201,Deal {0} damage.The enemy suffers <color=#e6c14f>Stuck</color> ĄÁ{1}
cardName_3202,Sticky Potion
cardDesc_3202,Deal 3 damage.The enemy suffers <color=#e6c14f>Stuck</color> ĄÁ2
cardLevelUpDesc_3202,Dea 3 damage.The enemy suffers <color=#e6c14f>Stuck</color> ĄÁ<color=#8adf6a>2</color>
cardDescEx_3202,Deal {0} damage.The enemy suffers <color=#e6c14f>Stuck</color> ĄÁ{1}
cardName_3203,Sticky Potion
cardDesc_3203,Deal 3 damage.The enemy suffers <color=#e6c14f>Stuck</color> ĄÁ3
cardLevelUpDesc_3203,Deal 3 damage.The enemy suffers <color=#e6c14f>Stuck</color> ĄÁ<color=#8adf6a>3</color>
cardDescEx_3203,Deal {0} damage.The enemy suffers <color=#e6c14f>Stuck</color> ĄÁ{1}
cardName_3204,Shaky
cardDesc_3204,"<color=#e6c14f>Exiled</color>.Choose an attack card from your hand,shuffle 3 temporary copy to your deck. "
cardName_3207,Protect
cardDesc_3207,<color=#e6c14f>Exiled</color>.Draw a card.Halve the damage you take next time.
cardName_3208,Protect
cardDesc_3208,<color=#e6c14f>Exiled</color>.Draw a card.Halve the damage you take next 2 times.
cardLevelUpDesc_3208,<color=#e6c14f>Exiled</color>.Draw a card.Halve the damage you take next <color=#8adf6a>2</color> times.
cardName_3209,Protect
cardDesc_3209,<color=#e6c14f>Exiled</color>.Draw a card.Halve the damage you take next 3 times.
cardLevelUpDesc_3209,<color=#e6c14f>Exiled</color>.Draw a card.Halve the damage you take next <color=#8adf6a>3</color> times.
cardName_3210,Emergency Rations
cardDesc_3210,"Gain 2 Action. When you lose all Action, you draw this card from your deck."
cardLevelUpDesc_3210,"Gain <color=#8adf6a>2</color> Action. When you lose all Action, you draw this card from your deck."
cardName_3211,Cocktail
cardDesc_3211,Trigger the effect of each <color=#e6c14f>type</color> of <color=#e6c14f>potion</color> you <color=#e6c14f>own</color>.This card is guarantee to be in the starting hand.
cardName_3212,Fetters of Souls
cardDesc_3212,"Gain <color=#e6c14f>Armor</color> ĄÁ5.If this card is discarded due to other effects, deal 5 damage,Get a <color=#e6c14f> temporary </color> copy of this card."
cardName_3222,Card Pack
cardDesc_3222,"When bought,add 3 random cards to your deck."
cardName_3224,Wobble
cardDesc_3224,<color=#e6c14f>Exiled</color>.Gain Potent ĄÁ1.Draw a card.
cardName_3225,Bellows
cardDesc_3225,Enemy's <color=#e6c14f>Burn</color> triggers one additional time.
cardName_3238,Shadow Potion
cardDesc_3238,Deal 3 piercing damage.Drain 3 maximun health from enemy.
cardDescEx_3238,Deal {0} piercing damage.Drain {0} maximun health from enemy.
cardName_3239,Shadow Potion
cardDesc_3239,Deal 4 piercing damage.Drain 4 maximun health from enemy.
cardLevelUpDesc_3239,Deal <color=#8adf6a>4</color> piercing damage.Drain <color=#8adf6a>4</color> maximun health from enemy.
cardDescEx_3239,Deal {0} piercing damage.Drain {0} maximun health from enemy.
cardName_3240,Shadow Potion
cardDesc_3240,Deal 5 piercing damage.Drain 5 maximun health from enemy.
cardLevelUpDesc_3240,Deal <color=#8adf6a>5</color> piercing damage.Drain <color=#8adf6a>5</color> maximun health from enemy.
cardDescEx_3240,Deal {0} piercing damage.Drain {0} maximun health from enemy.
cardName_3254,Chain Reaction
cardDesc_3254,<color=#e6c14f>Exiled</color>.Draw 2 cards.Double the effect of spell cards you draw.
cardName_3256,Thundershower
cardDesc_3256,"Deal 2 lightning damage.For each spell card you <color=#e6c14f>own</color>,deal 1 lightning damage one time."
cardDescEx_3256,Deal 2 lightning damage.Deal 1 lightning damage {0} times.
cardName_3257,Brewage
cardDesc_3257,Exile your hand.Gain random cards equals to the amount of cards exiled.(Max to 4)
cardName_3258,Experimentation Failure?
cardDesc_3258,Add 2 <color=#e6c14f>Decoction</color> to your hand.
cardName_3260,Energy Drink
cardDesc_3260,<color=#e6c14f>Exiled</color>.Gain 20 mana.
cardName_3261,Stamina Supply
cardDesc_3261,<color=#e6c14f>Exiled</color>.Action + 3.
cardName_3262,Potent Brewing
cardDesc_3262,<color=#e6c14f>Exiled</color>.Gain Potent ĄÁ1.
cardName_3263,Battery
cardDesc_3263,"When your spell card takes effect,deal 1 lightning damage."
cardName_3267,Catch Fire
cardDesc_3267,Double the amount of <color=#e6c14f>Burn</color> your enemy have.
cardName_3268,Catalyzer
cardDesc_3268,"For each <color=#e6c14f>potion</color> you play, all your enemy's <color=#e6c14f> side effects</color> +1."
cardName_3272,Kite Experiment
cardDesc_3272,Deal 1 lightning damage 3 times.Shuffle 3 <color=#e6c14f>Lightning Link</color> to your deck.
cardName_3273,Multiple Infection
cardDesc_3273,"For each type of enemy's <color=#e6c14f> side effects</color>, deal damage equals to half the sum of enemy's side effects."
cardDescEx_3273,"For each type of enemy's <color=#e6c14f> side effects</color>, deal damage equals to half the sum of enemy's side effects.(Deal {0} damage)"
cardName_3274,Mana
cardDesc_3274,Gain 20 mana.
cardName_3275,Action
cardDesc_3275,Gain 3 Action.
cardName_3276,Health
cardDesc_3276,Gain 30 health.
cardName_3278,Forgetful
cardDesc_3278,<color=#e6c14f>Exiled</color>.Add a card with keyword <color=#e6c14f>Exile</color> to your hand.
cardName_3279,Chemical Rage
cardDesc_3279,<color=#e6c14f>Exiled</color>.Shuffle 3 <color=#e6c14f>Potent Brewing</color> to your deck.
cardName_3280,Blood Bottle
cardDesc_3280,<color=#e6c14f>Exiled</color>.Gain 10 maximun health.Shuffle 3 <color=#e6c14f>Blood Drinker</color> to your deck.
cardName_3281,Blood Bottle
cardDesc_3281,<color=#e6c14f>Exiled</color>.Gain 15 maximun health.Shuffle 4 <color=#e6c14f>Blood Drinker</color> to your deck.
cardLevelUpDesc_3281,<color=#e6c14f>Exiled</color>.Gain <color=#8adf6a>15</color> maximun health.Shuffle <color=#8adf6a>4</color> <color=#e6c14f>Blood Drinker</color> to your deck.
cardName_3285,Primitive law
cardDesc_3285,"On the end of your turn,deal piercing damage equals to 10% of your current maximun health."
cardName_3287,Mercury Hourglass
cardDesc_3287,When you <color=#e6c14f>exile</color>  12 card.<color=#e6c14f>Exile</color>  this card and gain an additional turn.
cardDescEx_3287,<color=#e6c14f>Exile</color>  {0} more card to gain an additional turn.
cardName_3288,Littlerock
cardDesc_3288,<color=#e6c14f>Exiled</color>.Deal 1 damage.
cardName_3289,Shadow Strike
cardDesc_3289,Deal 10 piercing damage.Gain 10% health you've lost.
cardName_3290,Occult Device
cardDesc_3290,Gain 1 maximun health for each 4 damage you deal.
cardName_3301,Sawtooth Arrow
cardDesc_3301,The damage you caused +1
cardName_3302,Dorlach
cardDesc_3302,"For each 5 times you deal damage,deal 5 piercing damage"
cardName_3303,Chambering
cardDesc_3303,The next attack card you play effects 2 more times.
cardName_3305,Self-torture
cardDesc_3305,Trigger the effect of your Confession.Draw a card.
cardName_3306,Bleeding Arrows
cardDesc_3306,Enemy suffers <color=#e6c14f>Bleeding</color> ĄÁ12
cardName_3307,Hemorrhage
cardDesc_3307,Draw a card.Action + 1.Enemy suffers <color=#e6c14f>Bleeding</color> ĄÁ6.
cardName_3308,Condolences
cardDesc_3308,"Double the strength of all your prayer cards,but slow down for 3 turns."
cardName_3309,Battery Charging
cardDesc_3309,<color=#e6c14f>Exiled</color>.Add a <color=#e6c14f>Battery</color> to your hand.
cardName_3312,Strong Crystal
cardDesc_3312,<color=#e6c14f>Exiled</color>.Upgrade all your cards in your hand and deck.
cardName_3314,Poison Barrel
cardDesc_3314,"On the start of each turn, enemy suffers <color=#e6c14f>Poisoned</color> ĄÁ1."
cardName_3315,Poison Barrel
cardDesc_3315,"On the start of each turn, enemy suffers <color=#e6c14f>Poisoned</color> ĄÁ2."
cardLevelUpDesc_3315,"On the start of each turn, enemy suffers <color=#e6c14f>Poisoned</color> ĄÁ<color=#8adf6a>2</color>."
cardName_3317,Spare Pocket
cardDesc_3317,"<color=#e6c14f>Exiled</color>,Draw a card.Gain 2 mana each turn."
cardName_3318,Rot
cardDesc_3318,"<color=#e6c14f>Exiled</color>,<color=#e6c14f>Recycle(2)</color>.Deal 2 piercing damage."
cardName_3319,Rot
cardDesc_3319,"<color=#e6c14f>Exiled</color>,<color=#e6c14f>Recycle(1)</color>.Deal 2 piercing damage."
cardName_3320,Rot
cardDesc_3320,"<color=#e6c14f>Exile</color> ,Deal 2 piercing damage."
cardName_3321,Clone
cardDesc_3321,<color=#e6c14f>Exiled</color>.Gain 4 mana.Shuffle copies of all spell cards in your hand to your deck.
cardName_3323,Grind
cardDesc_3323,"<color=#e6c14f>Exiled</color>,<color=#e6c14f>Recycle(1)</color>.Draw a card."
cardName_3324,Grind
cardDesc_3324,<color=#e6c14f>Exiled</color>.Draw a card.
cardName_3325,Card Pack
cardDesc_3325,<color=#e6c14f>Exiled</color>.Add 3 random cards to your hand.
cardName_3328,Shadow Refine
cardDesc_3328,<color=#e6c14f>Exiled</color>.Add 2 level 1 Shadow Potion to your hand.
cardName_3329,Mana Roll
cardDesc_3329,"<color=#e6c14f>Exiled</color>,<color=#e6c14f>Recycle(2)</color>.Gain 4 mana."
cardName_3330,Mana Roll
cardDesc_3330,"<color=#e6c14f>Exiled</color>,<color=#e6c14f>Recycle(1)</color>.Gain 4 mana."
cardName_3331,Mana Roll
cardDesc_3331,<color=#e6c14f>Exiled</color>.Gain 4 mana.
cardName_3333,Play with Fire
cardDesc_3333,<color=#e6c14f>Exile</color>.Get a level 1 Fire Potion.Draw a card.
cardName_3334,Play with Fire
cardDesc_3334,<color=#e6c14f>Exile</color>.Get a level 2 Fire Potion.Draw a card.
cardLevelUpDesc_3334,<color=#e6c14f>Exile</color>.Get a level <color=#8adf6a>2</color> Fire Potion.Draw a card.
cardName_3335,the Recipe
cardDesc_3335,"On the start of your turn,<color=#e6c14f>exile</color> this card.Draw a card.Gain 3 mana."
cardName_3337,Energy Metal
cardDesc_3337,<color=#e6c14f>Exiled</color>.Draw a card.You gain 1 mana when you play spell card this turn.
cardName_3338,Dodge Max
cardDesc_3338,"Gain 40% dodge for 1 rounds, enemy draw 3 cards."
cardName_3339,Fire Punishment
cardDesc_3339,Add 2 <color=#e6c14f>temporary</color> <color=#e6c14f>Pyroblast</color>\n to your hand.
cardName_3341,Shadow Refine
cardDesc_3341,<color=#e6c14f>Exiled</color>.Add 2 level 2 Shadow Potion to your hand.
cardName_3343,Shadow Refine
cardDesc_3343,<color=#e6c14f>Exiled</color>.Add 2 level 3 Shadow Potion to your hand.
cardName_3344,Play with Fire
cardDesc_3344,<color=#e6c14f>Exile</color>.Get a level 3 Fire Potion.Draw a card.
cardLevelUpDesc_3344,<color=#e6c14f>Exile</color>.Get a level <color=#8adf6a>3</color> Fire Potion.Draw a card.
cardName_4005,Mana Conversion
cardDesc_4005,Convert health to mana.
cardName_4006,Mana Conversion
cardDesc_4006,Convert mana to health.
cardName_4011,Introspection
cardDesc_4011,Gain 3 mana at the start of each turn.
cardName_4012,Introspection
cardDesc_4012,Immediately gain 10 mana.
cardName_4016,Crystal Ball
cardDesc_4016,"Draw 1 card, get a temporary copy of that card."
cardName_4017,Carnival Prank
cardDesc_4017,Deal 4 fire damage. Deal 2 additional damage for every Prank card in the enemy's hand/deck/graveyard.
cardName_4021,Cast 'n Run
cardDesc_4021,Gain 7 mana and 2 Action.
cardLevelUpDesc_4021,Gain 7 mana and <color=#8adf6a>2</color> Action.
cardName_4022,Skull Splitter
cardDesc_4022,<color=#e6c14f>Exile</color>  the leftmost card from your hand. Deal 8 damage.
cardLevelUpDesc_4022,<color=#e6c14f>Exile</color>  the leftmost card from your hand. Deal <color=#8adf6a>8</color> damage.
cardName_4033,Confession
cardDesc_4033,Deal 4 piercing damage to the enemy at start of your turn.
cardName_7005,MartyrĄŻs Sword
cardDesc_7005,"When you take damage on your turn,double the next damage you deal."
cardName_7006,MartyrĄŻs Armor
cardDesc_7006,"On the start of your turn,take 1 piercing damage,gain <color=#e6c14f>Armor</color> ĄÁ3."
cardName_7011,MartyrĄŻs Amulet
cardDesc_7011,"On the start of your turn,take 1 piercing damage,draw a card."
cardName_7023,Sacrifice
cardDesc_7023,<color=#e6c14f>Exiled</color>.Action + 1.Take 1 piercing damage.Draw a card.
cardName_7032,Gospel
cardDesc_7032,<color=#e6c14f>Exiled</color>..Current prayer card counter is sped up for 2 turn.Return every prayer card triggered this way to your hand.
cardName_7035,Liquidation
cardDesc_7035,Deal half damage you dealt last turn.
cardDescEx_7035,Deal {0} damage.
cardName_7036,Frost Amulet
cardDesc_7036,"On start of each turn,gain 2 mana,enemy suffers <color=#e6c14f>Chilled</color>ĄÁ2"
cardName_7037,Frost Amulet
cardDesc_7037,"On start of each turn,gain 3 mana,enemy suffers <color=#e6c14f>Chilled</color>ĄÁ3"
markTypeDesc_1,Spell Card
